,access_right,communities,conference_acronym,conference_dates,conference_place,conference_title,conference_url,contributors,creators,description,doi,keywords,license,prereserve_doi,publication_date,publication_type,title,upload_type,files,notes,references,xml_id,format
53,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Leibniz-Institut für Deutsche Sprache, Mannheim', 'name': 'Brunner, Annelen'}, {'affiliation': 'Julius-Maximilians-Universität Würzburg, Deutschland', 'name': 'Jannidis, Fotis'}, {'affiliation': 'Leibniz-Institut für Deutsche Sprache, Mannheim', 'name': 'Tu, Ngoc Duyen Tanja'}, {'affiliation': 'Julius-Maximilians-Universität Würzburg, Deutschland', 'name': 'Weimer, Lukas'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621814,"['DHd2020', 'Redewiedergabe', 'Heftromane', 'Genre', 'Automatische Erkennung']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621814', 'recid': 4621814}",2020-02-20,conferencepaper,Redewiedergabe in Heftromanen und Hochliteratur,publication,"['174_final-WEIMER_Lukas_Redewiedergabe_in_Heftromanen_und_Hochliteratur.pdf', '174_final-WEIMER_Lukas_Redewiedergabe_in_Heftromanen_und_Hochliteratur.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],174_final-WEIMER_Lukas_Redewiedergabe_in_Heftromanen_und_Hochliteratur,Vortrag
54,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Ella Media GmbH', 'name': 'Saef, Nasrin'}, {'affiliation': 'Universität Trier, Deutschland', 'name': 'Schöch, Christian'}, {'affiliation': 'Universität Würzburg, Deutschland', 'name': 'Henny-Krahmer, Ulrike'}, {'affiliation': 'Universität Bern, Schweiz', 'name': 'Hodel, Tobias'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621816,"['DHd2020', 'Maschinelles Lernen', 'Methodendiskussion', 'Epistemologie']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621816', 'recid': 4621816}",2020-02-20,conferencepaper,Maschinelles Lernen in den Geisteswissenschaften. Systemische und epistemologische Konsequenzen einer neuen Technologie,publication,"['176_final-HODEL_Tobias_Maschinelles_Lernen_in_den_Geisteswissenschafte.pdf', '176_final-HODEL_Tobias_Maschinelles_Lernen_in_den_Geisteswissenschafte.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],176_final-HODEL_Tobias_Maschinelles_Lernen_in_den_Geisteswissenschafte,Panel
55,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Leibniz-Institut für Geschichte und Kultur des östlichen Europa (GWZO), Deutschland', 'name': 'Kunze, Kristina'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621818,"['DHd2020', 'Virtuelle Archive', 'Dias', 'Filme', 'Metadaten', 'Webpräsentation']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621818', 'recid': 4621818}",2020-02-20,conferencepaper,"Digitalisierung und Erschließung arkaner Quellen im Virtuellen Archiv ""Sachsen und das östliche Europa""",publication,"['177_final-KUNZE_Kristina_Digitalisierung_und_Erschlie_ung_arkaner_Quel.pdf', '177_final-KUNZE_Kristina_Digitalisierung_und_Erschlie_ung_arkaner_Quel.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],177_final-KUNZE_Kristina_Digitalisierung_und_Erschlie_ung_arkaner_Quel,Posterpräsentation
56,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Berlin-Brandenburgische Akademie der Wissenschaften, Deutschland', 'name': 'Boenig, Matthias'}, {'affiliation': 'Herzog-August-Bibliothek Wolfenbüttel, Deutschland', 'name': 'Engl, Elisabeth'}, {'affiliation': 'Staatsbibliothek zu Berlin - Preußischer Kulturbesitz, Deutschland', 'name': 'Baierer, Konstantin'}, {'affiliation': 'Karlsruher Institut für Technologie', 'name': 'Hartmann, Volker'}, {'affiliation': 'Staatsbibliothek zu Berlin - Preußischer Kulturbesitz, Deutschland', 'name': 'Neudecker, Clemens'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621820,"['DHd2020', 'OCR-D', 'Volltexterkennung', 'Frühe Neuzeit']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621820', 'recid': 4621820}",2020-02-20,conferencepaper,Volltexttransformation frühneuzeitlicher Drucke – Ergebnisse und Perspektiven des OCR-D-Projekts,publication,"['178_final-ENGL_Elisabeth_Volltexttransformation_fr_hneuzeitlicher_Druc.pdf', '178_final-ENGL_Elisabeth_Volltexttransformation_fr_hneuzeitlicher_Druc.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],178_final-ENGL_Elisabeth_Volltexttransformation_fr_hneuzeitlicher_Druc,Vortrag
57,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Berlin-Brandenburgische Akademie der Wissenschaften, Deutschland', 'name': 'Neuber, Frederike'}, {'affiliation': 'Herzog August Bibliothek Wolfenbüttel, Deutschland', 'name': 'Schaßen, Thorsten'}, {'affiliation': 'Akademie der Wissenschaften und der Literatur Mainz, Deutschland', 'name': 'Kasper, Dominik'}, {'affiliation': 'Textloop', 'name': 'Gödel, Martina'}, {'affiliation': 'ULB Darmstadt, FH Potsdam', 'name': 'Stäcker, Thomas'}, {'affiliation': 'Berlin-Brandenburgische Akademie der Wissenschaften, Deutschland', 'name': 'Neuber, Frederike'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621822,"['DHd2020', '(Retro)Digitalisierung', 'Digitale Editionen', 'Druckeditionen', 'Best Practices']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621822', 'recid': 4621822}",2020-02-20,conferencepaper,Altbausanierung mit Niveau – die Digitalisierung gedruckter Editionen,publication,"['179_final-PRELL_Martin_Altbausanierung_mit_Niveau___die_Digitalisierun.pdf', '179_final-PRELL_Martin_Altbausanierung_mit_Niveau___die_Digitalisierun.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],179_final-PRELL_Martin_Altbausanierung_mit_Niveau___die_Digitalisierun,Panel
58,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Computational Humanities Group, Universität Leipzig', 'name': 'Luhmann, Jan'}, {'affiliation': 'Computational Humanities Group, Universität Leipzig', 'name': 'Burghardt, Manuel'}, {'affiliation': 'Computational Humanities Group, Universität Leipzig', 'name': 'Tiepmar, Jochen'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621824,"['DHd2020', 'text similarity', 'information retrieval', 'NLP', 'stylometry', 'subtitles']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621824', 'recid': 4621824}",2020-02-20,conferencepaper,SubRosa – Multi-Feature-Ähnlichkeitsvergleiche von Untertiteln,publication,"['181_final-BURGHARDT_Manuel_SubRosa___Multi_Feature__hnlichkeitsverglei.pdf', '181_final-BURGHARDT_Manuel_SubRosa___Multi_Feature__hnlichkeitsverglei.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],181_final-BURGHARDT_Manuel_SubRosa___Multi_Feature__hnlichkeitsverglei,Vortrag
59,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Universität Wien, Österreich', 'name': 'Seltmann, Melanie E.-H.'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621826,"['DHd2020', 'Annotation', 'Variationslinguistik', 'Standards']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621826', 'recid': 4621826}",2020-02-20,conferencepaper,Annotation of Non-Standard Varieties,publication,"['183_final-SELTMANN_Melanie_E__H__Doctoral_Consortium__Melanie_E__H__Se.pdf', '183_final-SELTMANN_Melanie_E__H__Doctoral_Consortium__Melanie_E__H__Se.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],183_final-SELTMANN_Melanie_E__H__Doctoral_Consortium__Melanie_E__H__Se,Doctoral Consortium
60,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Universität Paderborn, Deutschland', 'name': 'Thielert, Frauke'}, {'affiliation': 'Berlin-Brandenburgische Akademie der Wissenschaften', 'name': 'Haaf, Susanne'}, {'affiliation': 'Universität Paderborn, Deutschland', 'name': 'Schuster, Britt-Marie'}, {'affiliation': 'Universität Paderborn, Deutschland', 'name': 'Georgi, Christopher'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621828,"['DHd2020', 'historische Textlinguistik', 'Textsorte', 'Mehrebenen-Modell', 'quantitative und qualitative Textanalyse']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621828', 'recid': 4621828}",2020-02-20,conferencepaper,Merkmale registrieren oder textuelle Phänomene identifizieren? Zur Vereinbarkeit von automatischer und manueller Textsortenanalyse,publication,"['184_final-THIELERT_Frauke_Merkmale_registrieren_oder_textuelle_Ph_nome.pdf', '184_final-THIELERT_Frauke_Merkmale_registrieren_oder_textuelle_Ph_nome.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],184_final-THIELERT_Frauke_Merkmale_registrieren_oder_textuelle_Ph_nome,Posterpräsentation
61,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Deutsches Dokumentationszentrum für Kunstgeschichte - Bildarchiv Foto Marburg, Marburg', 'name': 'Rosenkötter, Martha'}, {'affiliation': 'Deutsche Nationalbibliothek Arbeitsstelle für Standardisierung, Leipzig', 'name': 'Fischer, Barbara'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621830,"['DHd2020', 'GND', 'Normdaten', 'Datenmodell', 'spartenübergreifend', 'Vernetzung', 'Metadaten', 'Kulturdaten', 'Weiterentwicklung']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621830', 'recid': 4621830}",2020-02-20,conferencepaper,Normdaten der Faktenanker für Qualität im semantischen Retrieval. Der Ausbau der Gemeinsamen Normdatei (GND) im Projekt GND für Kulturdaten (GND4C).,publication,"['185_final-ROSENK_TTER_Martha_Normdaten_der_Faktenanker_f_r_Qualit_t_im.pdf', '185_final-ROSENK_TTER_Martha_Normdaten_der_Faktenanker_f_r_Qualit_t_im.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],185_final-ROSENK_TTER_Martha_Normdaten_der_Faktenanker_f_r_Qualit_t_im,Posterpräsentation
62,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'IT-Gruppe Geisteswissenschaften, Ludwig-Maximilians-Universität München, Deutschland', 'name': 'Schulz, Julian'}, {'affiliation': 'Institut für Kunstgeschichte, Ludwig-Maximilians-Universität München, Deutschland', 'name': 'Schneider, Stefanie'}, {'affiliation': 'IT-Gruppe Geisteswissenschaften, Ludwig-Maximilians-Universität München, Deutschland', 'name': 'Cakir, Osman'}, {'affiliation': 'Munich Research', 'name': 'Kohl, Linus'}, {'affiliation': 'Institut für Kunstgeschichte, Ludwig-Maximilians-Universität München, Deutschland', 'name': 'Reißer, Alexandra'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621832,"['DHd2020', 'Speisekarten', 'Web-Applikation', 'Coding da Vinci']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621832', 'recid': 4621832}",2020-02-20,conferencepaper,Schmankerl Time Machine. Rechnerisch-explorative Zugänge zur Gastronomie in München,publication,"['186_final-SCHULZ_Julian_Schmankerl_Time_Machine.pdf', '186_final-SCHULZ_Julian_Schmankerl_Time_Machine.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],186_final-SCHULZ_Julian_Schmankerl_Time_Machine,Posterpräsentation
